case_id,t_model,t_cap,Longitude,Latitude
3042563,GE1.62-100,1620,-90.149895,41.259293
3043401,GE1.5-82.5,1500,-90.149895,41.185791
3039743,GE1.62-100,1620,-90.149796,41.229492
3039733,GE1.62-100,1620,-90.148895,41.242393
3118092,GE2.82-127,2820,-90.147255,39.647484
3117992,GE2.82-127,2820,-90.146767,39.640999
3038978,GE1.5-82.5,1500,-90.14669,41.175392
3043413,GE1.62-82.5,1620,-90.146492,41.157192
3039744,GE1.62-100,1620,-90.144791,41.229393
3038979,GE1.62-82.5,1620,-90.142792,41.168892
3043414,GE1.62-82.5,1620,-90.142395,41.15369
3038932,GE1.5-82.5,1500,-90.142197,41.223392
3043402,GE1.5-82.5,1500,-90.142097,41.193192
3116803,GE2.82-127,2820,-90.141357,39.653267
3039734,GE1.62-100,1620,-90.140594,41.237694
3043405,GE1.5-82.5,1500,-90.140198,41.175194
3039745,GE1.62-100,1620,-90.139397,41.229294
3043415,GE1.62-82.5,1620,-90.137794,41.154491
3117225,GE2.82-127,2820,-90.137306,39.631229
3043408,GE1.62-82.5,1620,-90.137093,41.168793
3043444,GE1.5-82.5,1500,-90.135994,41.221092
3117293,GE2.82-127,2820,-90.135674,39.65617
3039747,GE1.62-100,1620,-90.133492,41.254093
3043406,GE1.5-82.5,1500,-90.132492,41.176491
3039749,GE1.62-100,1620,-90.131691,41.240093
3043416,GE1.62-82.5,1620,-90.131592,41.156193
3043409,GE1.5-82.5,1500,-90.130898,41.168991
3043404,GE1.5-82.5,1500,-90.130096,41.18539
3038934,GE1.5-82.5,1500,-90.12989,41.220993
3039748,GE1.62-100,1620,-90.129295,41.25399
3043411,GE1.5-82.5,1500,-90.129295,41.161591
3117593,GE2.82-127,2820,-90.127548,39.631077
3038981,GE1.62-82.5,1620,-90.127495,41.156094
3043460,GE1.5-82.5,1500,-90.127296,41.21339
3043403,GE1.5-82.5,1500,-90.126396,41.189793
3043410,GE1.5-82.5,1500,-90.125893,41.168892
3043451,GE1.5-82.5,1500,-90.125595,41.233292
3117601,GE2.82-127,2820,-90.124954,39.641911
3114010,GE2.82-127,2820,-90.123993,39.699532
3043407,GE1.5-82.5,1500,-90.123596,41.17469
3043417,GE1.62-82.5,1620,-90.12339,41.155991
3043435,GE1.62-100,1620,-90.123093,41.286293
3043452,GE1.5-82.5,1500,-90.12149,41.233192
3114049,GE2.82-127,2820,-90.121216,39.692509
3038443,GE1.62-100,1620,-90.12059,41.244392
3043418,GE1.62-82.5,1620,-90.120491,41.151894
3038925,GE1.5-82.5,1500,-90.120491,41.171291
3043436,GE1.62-100,1620,-90.119492,41.286293
3114190,GE2.82-127,2820,-90.119308,39.696609
3043448,GE1.5-82.5,1500,-90.116196,41.240192
3043437,GE1.62-100,1620,-90.115997,41.286194
3118048,GE2.82-127,2820,-90.114006,39.649242
3038439,GE1.62-100,1620,-90.113396,41.274391
3043438,GE1.62-100,1620,-90.113396,41.286793
3038926,GE1.5-82.5,1500,-90.113396,41.160091
3117616,GE2.82-127,2820,-90.113289,39.638638
3118153,GE2.82-127,2820,-90.113281,39.62624
3043449,GE1.5-82.5,1500,-90.112793,41.240292
3117526,GE2.82-127,2820,-90.11142,39.602657
3038935,GE1.5-82.5,1500,-90.110695,41.233494
3113871,GE2.82-127,2820,-90.109138,39.675835
3038982,GE1.62-82.5,1620,-90.109093,41.153393
3043439,GE1.62-100,1620,-90.109093,41.274292
3043434,GE1.62-100,1620,-90.108994,41.290993
3116642,GE2.82-127,2820,-90.108894,39.628239
3116824,GE2.82-127,2820,-90.10878,39.62323
3115096,GE2.82-127,2820,-90.108543,39.67194
3117658,GE2.82-127,2820,-90.108528,39.609184
3043431,GE1.5-82.5,1500,-90.107193,41.193092
3038927,GE1.5-82.5,1500,-90.107094,41.159992
3115095,GE2.82-127,2820,-90.106979,39.662518
3043421,GE1.5-82.5,1500,-90.106697,41.168892
3043453,GE1.5-82.5,1500,-90.105995,41.23439
3038436,GE1.62-100,1620,-90.105492,41.300991
3043440,GE1.62-100,1620,-90.104393,41.265991
3038984,GE1.62-82.5,1620,-90.104294,41.152393
3043445,GE1.62-100,1620,-90.104195,41.254292
3117523,GE2.82-127,2820,-90.103806,39.634155
3043454,GE1.5-82.5,1500,-90.103592,41.226494
3038930,GE1.5-82.5,1500,-90.103294,41.168793
3114225,GE2.82-127,2820,-90.103188,39.659218
3116985,GE2.82-127,2820,-90.103172,39.649441
3117497,GE2.82-127,2820,-90.102882,39.624451
3038931,GE1.5-82.5,1500,-90.102592,41.194691
3043419,GE1.5-82.5,1500,-90.102097,41.159794
3043432,GE1.62-100,1620,-90.101295,41.300892
3038444,GE1.62-100,1620,-90.101196,41.244793
3113691,GE2.82-127,2820,-90.100479,39.760414
3038440,GE1.62-100,1620,-90.100395,41.265892
3043446,GE1.62-100,1620,-90.100197,41.254192
3043433,GE1.62-100,1620,-90.100098,41.29269
3038985,GE1.62-82.5,1620,-90.099991,41.15229
3117304,GE2.82-127,2820,-90.099823,39.630901
3113962,GE2.82-127,2820,-90.099045,39.75499
3043450,GE1.62-100,1620,-90.098495,41.236191
3038929,GE1.5-82.5,1500,-90.09819,41.159691
3043422,GE1.62-82.5,1620,-90.098091,41.172791
3114352,GE2.82-127,2820,-90.097679,39.654545
3117434,GE2.82-127,2820,-90.097595,39.64645
3115000,GE2.82-127,2820,-90.096809,39.660709
3043443,GE1.62-100,1620,-90.096497,41.258392
3115101,GE2.82-127,2820,-90.095871,39.761894
3043441,GE1.62-100,1620,-90.095291,41.268192
3038437,GE1.62-100,1620,-90.095093,41.300694
3038445,GE1.62-100,1620,-90.095093,41.244591
3114083,GE2.82-127,2820,-90.09388,39.751457
3043420,GE1.5-82.5,1500,-90.093597,41.159592
3043455,GE1.62-100,1620,-90.093094,41.228092
3038442,GE1.62-100,1620,-90.092697,41.258293
3114711,GE2.82-127,2820,-90.092369,39.654667
3114573,GE2.82-127,2820,-90.092316,39.756207
3117569,GE2.82-127,2820,-90.091835,39.609631
3038986,GE1.62-82.5,1620,-90.091393,41.172691
3043447,GE1.62-100,1620,-90.091293,41.244492
3115046,GE2.82-127,2820,-90.091125,39.744389
3043458,GE1.5-82.5,1500,-90.090996,41.219791
3043442,GE1.62-100,1620,-90.090691,41.268093
3114360,GE2.82-127,2820,-90.090576,39.703461
3117801,GE2.82-127,2820,-90.089622,39.64201
3043423,GE1.62-82.5,1620,-90.087494,41.176991
3043459,GE1.5-82.5,1500,-90.087097,41.220093
3113795,GE2.82-127,2820,-90.087059,39.652412
3115016,GE2.82-127,2820,-90.08667,39.751038
3115080,GE2.82-127,2820,-90.086617,39.70686
3114745,GE2.82-127,2820,-90.086105,39.721714
3118019,GE2.82-127,2820,-90.085587,39.630875
3043456,GE1.62-100,1620,-90.085297,41.234192
3117252,GE2.82-127,2820,-90.084648,39.626625
3038987,GE1.62-82.5,1620,-90.083694,41.176891
3116501,GE2.82-127,2820,-90.0821,39.666721
3114214,GE2.82-127,2820,-90.082008,39.719002
3113992,GE2.82-127,2820,-90.081856,39.693218
3043457,GE1.62-100,1620,-90.081291,41.234093
3116605,GE2.82-127,2820,-90.079185,39.622166
3069804,Vensys64,1200,-90.079185,41.647644
3114459,GE2.82-127,2820,-90.078827,39.655396
3113767,GE2.82-127,2820,-90.076874,39.746941
3113806,GE2.82-127,2820,-90.075951,39.751785
3117246,GE2.82-127,2820,-90.0755,39.617725
3117554,GE2.82-127,2820,-90.075439,39.666786
3043424,GE1.62-82.5,1620,-90.073792,41.182793
3114416,GE2.82-127,2820,-90.072144,39.734009
3117550,GE2.82-127,2820,-90.07119,39.652943
3043425,GE1.62-82.5,1620,-90.069992,41.182892
3116827,GE2.82-127,2820,-90.068214,39.664745
3043428,GE1.62-100,1620,-90.068192,41.151993
3116955,GE2.82-127,2820,-90.067833,39.646664
3113945,GE2.82-127,2820,-90.067589,39.749668
3043427,GE1.62-100,1620,-90.065994,41.161091
3043426,GE1.62-82.5,1620,-90.064896,41.179691
3113935,GE2.82-127,2820,-90.062523,39.718552
3117006,GE2.82-127,2820,-90.062508,39.668507
3114781,GE2.82-127,2820,-90.060684,39.714108
3114465,GE2.82-127,2820,-90.058395,39.734489
3113920,GE2.82-127,2820,-90.058296,39.728359
3127446,V150-4.3,4300,-90.05764,41.222111
3043429,GE1.62-100,1620,-90.057091,41.151192
3114227,GE2.82-127,2820,-90.054802,39.749165
3127455,V150-4.3,4300,-90.054115,41.225368
3043430,GE1.62-100,1620,-90.053391,41.151093
3114943,GE2.82-127,2820,-90.049904,39.741692
3113932,GE2.82-127,2820,-90.048523,39.754593
3114656,GE2.82-127,2820,-90.047745,39.664959
3038435,GE1.62-100,1620,-90.047592,41.150391
3127500,V150-4.3,4300,-90.047508,41.237652
3114633,GE2.82-127,2820,-90.044823,39.745728
3127397,V150-4.3,4300,-90.041985,41.244534
3127310,V150-4.3,4300,-90.037605,41.234333
3127362,V150-4.3,4300,-90.03479,41.247105
3117984,GE2.82-127,2820,-90.033768,39.65453
3113460,GE2.82-127,2820,-90.029259,39.775753
3115049,GE2.82-127,2820,-90.028175,39.753376
3113324,GE2.82-127,2820,-90.028008,39.770016
3127313,V136-3.8,3800,-90.027985,41.237282
3127461,V150-4.3,4300,-90.027916,41.261639
3114451,GE2.82-127,2820,-90.024651,39.744091
3113412,GE2.82-127,2820,-90.023872,39.775703
3113596,GE2.82-127,2820,-90.023483,39.767178
3114806,GE2.82-127,2820,-90.022301,39.751816
3114327,GE2.82-127,2820,-90.021797,39.757332
3127348,V150-4.3,4300,-90.01944,41.258999
3117218,GE2.82-127,2820,-90.018997,39.667679
3127366,V150-4.3,4300,-90.018471,41.247913
3127483,V136-3.8,3800,-90.018456,41.266396
3113468,GE2.82-127,2820,-90.016411,39.776058
3129279,V150-4.3,4300,-90.013275,41.288349
3116758,GE2.82-127,2820,-90.01281,39.670708
3117660,GE2.82-127,2820,-90.012703,39.666367
3116765,GE2.82-127,2820,-90.011871,39.680923
3114248,GE2.82-127,2820,-90.009628,39.743397
3127422,V136-3.8,3800,-90.008804,41.268921
3127383,V136-3.8,3800,-90.006561,41.254189
3113209,GE2.82-127,2820,-90.006447,39.776379
3127479,V150-4.3,4300,-90.006111,41.246685
3113500,GE2.82-127,2820,-90.003181,39.769321
3115020,GE2.82-127,2820,-90.002899,39.744835
3115058,GE2.82-127,2820,-89.999344,39.748524
3113157,GE2.82-127,2820,-89.999252,39.776279
3113587,GE2.82-127,2820,-89.998222,39.771271
3116590,GE2.82-127,2820,-89.997688,39.670326
3115052,GE2.82-127,2820,-89.996689,39.755138
3113771,GE2.82-127,2820,-89.995453,39.746643
3127472,V150-4.3,4300,-89.994095,41.261097
3127414,V150-4.3,4300,-89.993881,41.266552
3113435,GE2.82-127,2820,-89.993164,39.776241
3114064,GE2.82-127,2820,-89.992493,39.750961
3113189,GE2.82-127,2820,-89.992302,39.768444
3117641,GE2.82-127,2820,-89.990845,39.66951
3114075,GE2.82-127,2820,-89.990341,39.746723
3113426,GE2.82-127,2820,-89.987984,39.771057
3113401,GE2.82-127,2820,-89.987976,39.776249
3113893,GE2.82-127,2820,-89.987846,39.753498
3114828,GE2.82-127,2820,-89.987823,39.759586
3127511,V150-4.3,4300,-89.983688,41.337872
3118107,GE2.82-127,2820,-89.981506,39.663624
3127346,V150-4.3,4300,-89.978569,41.327122
3127496,V150-4.3,4300,-89.976662,41.341515
3127355,V150-4.3,4300,-89.976097,41.319672
3116481,GE2.82-127,2820,-89.972466,39.650757
3127395,V150-4.3,4300,-89.968201,41.315792
3127387,V150-4.3,4300,-89.966507,41.326401
3117241,GE2.82-127,2820,-89.963516,39.655209
3117953,GE2.82-127,2820,-89.9617,39.648987
3127368,V150-4.3,4300,-89.957352,41.326488
3127392,V150-4.3,4300,-89.956345,41.315681
3021857,AW82/1500,1500,-89.918594,42.44939
3026613,AW82/1500,1500,-89.914391,42.43869
3021833,AW82/1500,1500,-89.914093,42.465691
3021858,AW82/1500,1500,-89.913895,42.450592
3021828,AW82/1500,1500,-89.913895,42.472591
3021859,AW82/1500,1500,-89.911697,42.453892
3070920,AW82/1500,1500,-89.909721,42.439728
3021834,AW82/1500,1500,-89.908394,42.467194
3021829,AW82/1500,1500,-89.908394,42.473892
3021830,AW82/1500,1500,-89.908096,42.470692
3021831,AW82/1500,1500,-89.903191,42.471191
3021854,AW82/1500,1500,-89.901398,42.454891
3026141,AW82/1500,1500,-89.901398,42.420692
3021835,AW82/1500,1500,-89.899391,42.467194
3021841,AW82/1500,1500,-89.899391,42.463692
3021832,AW82/1500,1500,-89.898895,42.472191
3026138,AW82/1500,1500,-89.898796,42.428493
3026614,AW82/1500,1500,-89.898697,42.438992
3021860,AW82/1500,1500,-89.897797,42.450092
3021855,AW82/1500,1500,-89.897392,42.455692
3070842,AW82/1500,1500,-89.897331,42.421604
3021842,AW82/1500,1500,-89.895592,42.464493
3021836,AW82/1500,1500,-89.895096,42.468094
3070921,AW82/1500,1500,-89.894249,42.439579
3070830,AW82/1500,1500,-89.893532,42.429699
3021856,AW82/1500,1500,-89.893394,42.45689
3026610,AW82/1500,1500,-89.893097,42.451191
3026124,AW82/1500,1500,-89.892891,42.424492
3021843,AW82/1500,1500,-89.891792,42.465393
3131822,V150-4.5,4500,-89.891556,40.174782
3021837,AW82/1500,1500,-89.89109,42.469093
3021838,AW82/1500,1500,-89.884491,42.471291
3021821,AW82/1500,1500,-89.881996,42.494392
3132225,V150-4.5,4500,-89.88134,40.175415
3026125,AW82/1500,1500,-89.880898,42.423492
3021844,AW82/1500,1500,-89.880592,42.468792
3021839,AW82/1500,1500,-89.87989,42.472294
3071105,AW82/1500,1500,-89.879089,42.438385
3131723,V150-4.5,4500,-89.878929,40.190533
3026611,AW82/1500,1500,-89.878395,42.451492
3027805,AW82/1500,1500,-89.876991,42.428192
3070824,AW82/1500,1500,-89.876892,42.424355
3021845,AW82/1500,1500,-89.875992,42.469891
3021849,AW82/1500,1500,-89.875992,42.465294
3070829,AW82/1500,1500,-89.874344,42.439106
3070919,AW82/1500,1500,-89.874062,42.449013
3026612,AW82/1500,1500,-89.873795,42.452492
3132184,V150-4.5,4500,-89.873566,40.173061
3021822,AW82/1500,1500,-89.873497,42.493893
3021840,AW82/1500,1500,-89.873497,42.472591
3071107,AW82/1500,1500,-89.873459,42.430977
3027676,AW82/1500,1500,-89.872993,42.425694
3021850,AW82/1500,1500,-89.871391,42.466293
3021823,AW82/1500,1500,-89.869698,42.494793
3071106,AW82/1500,1500,-89.86953,42.433071
3021846,AW82/1500,1500,-89.869492,42.471394
3021847,AW82/1500,1500,-89.864891,42.472393
3021825,AW82/1500,1500,-89.864296,42.482491
3071234,PS-600,600,-89.863617,40.016724
3021824,AW82/1500,1500,-89.860893,42.494694
3021848,AW82/1500,1500,-89.860695,42.473392
3026136,AW82/1500,1500,-89.859993,42.43959
3021852,AW82/1500,1500,-89.859596,42.456993
3021826,AW82/1500,1500,-89.857094,42.484093
3026140,AW82/1500,1500,-89.855392,42.436394
3070828,AW82/1500,1500,-89.855339,42.440655
3021853,AW82/1500,1500,-89.854591,42.458191
3021827,AW82/1500,1500,-89.85379,42.484894
3021851,AW82/1500,1500,-89.852295,42.468693
3131782,V150-4.5,4500,-89.851196,40.179066
3026137,AW82/1500,1500,-89.850693,42.441692
3131793,V150-4.5,4500,-89.843643,40.175137
3070825,AW82/1500,1500,-89.842949,42.453026
3132548,V150-4.5,4500,-89.840919,40.187046
3026126,AW82/1500,1500,-89.838295,42.45409
3132130,V150-4.5,4500,-89.836571,40.203159
3131878,V150-4.5,4500,-89.835556,40.172646
3131575,V150-4.5,4500,-89.83461,40.213554
3132221,V150-4.5,4500,-89.827011,40.168911
3131895,V150-4.5,4500,-89.823196,40.196579
3131584,V150-4.5,4500,-89.818253,40.209812
3131689,V150-4.5,4500,-89.814674,40.166218
3132272,V150-4.5,4500,-89.814209,40.202335
3131677,V150-4.5,4500,-89.814201,40.183907
3131888,V150-4.5,4500,-89.81398,40.19463
3131973,V150-4.5,4500,-89.812241,40.216892
3132282,V150-4.5,4500,-89.806061,40.175663
3131506,V150-4.5,4500,-89.806038,40.157841
3131931,V150-4.5,4500,-89.804863,40.201164
3130097,V150-4.5,4500,-89.802948,40.19413
3131891,V150-4.5,4500,-89.798409,40.154854
3131900,V150-4.5,4500,-89.797371,40.18343
3131905,V150-4.5,4500,-89.793777,40.202999
3131898,V150-4.5,4500,-89.79377,40.174519
3129274,V150-4.5,4500,-89.788757,40.157425
3131854,V150-4.5,4500,-89.78614,40.201126
3131685,V150-4.5,4500,-89.782509,40.219021
3117336,V150-4.3,4300,-89.779152,40.231163
3131555,V150-4.5,4500,-89.77655,40.202286
3117642,V150-4.3,4300,-89.770248,40.232689
3129648,V150-4.5,4500,-89.768974,40.160652
3118141,V150-4.3,4300,-89.768715,40.22044
3131904,V150-4.5,4500,-89.766998,40.213516
3132419,V150-4.5,4500,-89.765221,40.204002
3117002,V150-4.3,4300,-89.764961,40.242931
3132202,V150-4.5,4500,-89.763115,40.191944
3117959,V150-4.3,4300,-89.756836,40.243824
3131815,V150-4.5,4500,-89.755661,40.211811
3118152,V150-4.3,4300,-89.753036,40.231392
3131791,V150-4.5,4500,-89.752014,40.203407
3131530,V150-4.5,4500,-89.748695,40.194641
3118131,V150-4.3,4300,-89.74588,40.217701
3117470,V150-4.3,4300,-89.739487,40.231167
3116802,V150-4.3,4300,-89.737167,40.217705
3132470,V150-4.5,4500,-89.737083,40.190353
3113700,V150-4.3,4300,-89.730911,40.259113
3117035,V150-4.3,4300,-89.726608,40.248215
3117609,V150-4.3,4300,-89.726402,40.252224
3113929,V150-4.3,4300,-89.721832,40.255516
3088412,V110-2.0,2000,-89.713669,41.568295
3088407,V110-2.0,2000,-89.712753,41.574398
3088409,V110-2.0,2000,-89.712646,41.563599
3114684,V150-4.3,4300,-89.711746,40.263447
3117478,V150-4.3,4300,-89.711418,40.244026
3088487,V110-2.0,2000,-89.70607,41.563854
3089768,V110-2.0,2000,-89.705406,41.569477
3088814,V110-2.0,2000,-89.703339,41.574528
3114167,V150-4.3,4300,-89.701088,40.260166
3089090,V110-2.0,2000,-89.699203,41.570213
3089150,V110-2.0,2000,-89.696831,41.572693
3117240,V150-4.3,4300,-89.694603,40.268147
3116801,V150-4.3,4300,-89.694069,40.223846
3089447,V110-2.0,2000,-89.693657,41.574738
3074411,GE1.5-77,1500,-89.692589,41.140511
3116558,V150-4.3,4300,-89.69223,40.27977
3116640,V150-4.3,4300,-89.691589,40.250519
3089079,V110-2.0,2000,-89.691338,41.570766
3117262,V150-4.3,4300,-89.689583,40.239185
3089082,V110-2.0,2000,-89.689568,41.560066
3015837,GE1.5-77,1500,-89.68869,41.095493
3069639,GE1.5-77,1500,-89.688606,41.091625
3117374,V150-4.3,4300,-89.686829,40.21629
3116483,V150-4.3,4300,-89.685898,40.223915
3022026,GE1.5-77,1500,-89.685791,41.107491
3116795,V150-4.3,4300,-89.685684,40.26231
3118151,V150-4.3,4300,-89.685478,40.281788
3015840,GE1.5-77,1500,-89.685394,41.100491
3015838,GE1.5-77,1500,-89.685394,41.088192
3015839,GE1.5-77,1500,-89.685097,41.092892
3089336,V110-2.0,2000,-89.684219,41.563801
3022027,GE1.5-77,1500,-89.682793,41.117092
3089623,GE1.5-77,1500,-89.681976,41.136227
3118027,V150-4.3,4300,-89.680847,40.254044
3015841,GE1.5-77,1500,-89.678894,41.107491
3015842,GE1.5-77,1500,-89.678696,41.117092
3117276,V150-4.3,4300,-89.678612,40.235012
3014715,V47-0.66,660,-89.678192,41.453392
3070405,GE1.5-77,1500,-89.677689,41.13625
3113662,V150-4.3,4300,-89.675934,40.274471
3015843,GE1.5-77,1500,-89.675697,41.122391
3022029,GE1.5-77,1500,-89.675591,41.125893
3022031,GE1.5-77,1500,-89.67363,41.134964
3114902,V150-4.3,4300,-89.672142,40.259121
3022030,GE1.5-77,1500,-89.672096,41.081993
3117936,V150-4.3,4300,-89.670975,40.282589
3089716,V110-2.0,2000,-89.669571,41.556431
3015846,GE1.5-77,1500,-89.669197,41.134892
3113654,V150-4.3,4300,-89.669075,40.245602
3015847,GE1.5-77,1500,-89.668396,41.105892
3022032,GE1.5-77,1500,-89.668297,41.100891
3015844,GE1.5-77,1500,-89.667793,41.097893
3015848,GE1.5-77,1500,-89.667496,41.12149
3015845,GE1.5-77,1500,-89.667091,41.081493
3015849,GE1.5-77,1500,-89.666092,41.129391
3089685,V110-2.0,2000,-89.665535,41.573124
3089143,V110-2.0,2000,-89.665413,41.569256
3022033,GE1.5-77,1500,-89.665092,41.134892
3089795,V110-2.0,2000,-89.665062,41.56591
3114527,V150-4.3,4300,-89.664169,40.252693
3022034,GE1.5-77,1500,-89.663696,41.114594
3015850,GE1.5-77,1500,-89.663391,41.09679
3089339,V110-2.0,2000,-89.662201,41.581821
3022036,GE1.5-77,1500,-89.660194,41.095192
3114765,V150-4.3,4300,-89.65995,40.262295
3015851,GE1.5-77,1500,-89.659897,41.088993
3022035,GE1.5-77,1500,-89.659798,41.083893
3015852,GE1.5-77,1500,-89.653191,41.089291
3015853,GE1.5-77,1500,-89.652794,41.084293
3116815,V150-4.3,4300,-89.651695,40.276867
3015854,GE1.5-77,1500,-89.651695,41.131992
3022037,GE1.5-77,1500,-89.648392,41.081791
3096492,SG-2.625-126,2625,-89.648209,41.607594
3022038,GE1.5-77,1500,-89.647095,41.091694
3015855,GE1.5-77,1500,-89.644691,41.083591
3114250,V150-4.3,4300,-89.643951,40.265366
3096312,SG-2.625-126,2625,-89.643944,41.606281
3015856,GE1.5-77,1500,-89.643593,41.088593
3015857,GE1.5-77,1500,-89.642693,41.134991
3089140,V110-2.0,2000,-89.641037,41.575314
3087443,V110-2.0,2000,-89.640991,41.531635
3022040,GE1.5-77,1500,-89.640892,41.128391
3022041,GE1.5-77,1500,-89.640396,41.139393
3100534,V110-2.0,2000,-89.64019,41.578377
3022039,GE1.5-77,1500,-89.640091,41.084293
3086541,V110-2.0,2000,-89.639061,41.491005
3114664,V150-4.3,4300,-89.638367,40.269882
3094885,SG-2.625-126,2625,-89.637764,41.594933
3086646,V110-2.0,2000,-89.634766,41.472931
3086626,V110-2.0,2000,-89.634758,41.480091
3086716,V110-2.0,2000,-89.634682,41.476318
3086785,V110-2.0,2000,-89.634521,41.469234
3086665,V110-2.0,2000,-89.634171,41.465721
3096311,SG-2.625-126,2625,-89.633965,41.593693
3086197,V110-2.0,2000,-89.63343,41.494576
3086753,V110-2.0,2000,-89.632813,41.461868
3069640,GE1.5-77,1500,-89.631767,41.094486
3113934,V150-4.3,4300,-89.631424,40.282154
3116435,V150-4.3,4300,-89.631142,40.299011
3086933,V110-2.0,2000,-89.630867,41.448441
3086749,V110-2.0,2000,-89.630028,41.451328
3070407,GE1.5-77,1500,-89.629143,41.099972
3061701,DW-52-900,900,-89.628593,39.438492
3107151,GE2.8-127,2800,-89.628258,41.204899
3106455,GE2.8-127,2800,-89.628014,41.188423
3097401,GE2.3-116,2300,-89.627899,41.172333
3115130,V150-4.3,4300,-89.62738,40.29187
3097182,GE2.8-127,2800,-89.627136,41.1978
3107209,GE2.8-127,2800,-89.625938,41.18298
3094907,SG-2.625-126,2625,-89.625313,41.600952
3022043,GE1.5-77,1500,-89.624893,41.058491
3086485,V110-2.0,2000,-89.624565,41.492344
3022042,GE1.5-77,1500,-89.62429,41.025593
3022045,GE1.5-77,1500,-89.62429,41.071392
3022044,GE1.5-77,1500,-89.62429,41.064091
3113817,V150-4.3,4300,-89.624161,40.267788
3088223,V110-2.0,2000,-89.623962,41.534748
